true_label,rank,fea_name,raw_difference_incorrect_minus_correct,sd_scaled_difference,abs_sd_scaled_difference,is_paper_relevant_fea
Sadness,47,LipSuckRT,-0.012648439626609252,-0.18757320903252292,0.18757320903252292,False
Sadness,48,LidTightenerL,0.03228967131778876,0.1794061252078141,0.1794061252078141,True
Sadness,49,MouthRight,0.0011898369901799108,0.16366326030036843,0.16366326030036843,False
Sadness,50,UpperLipRaiserR,0.03039105176955694,0.15839948446175275,0.15839948446175275,True
Sadness,51,LowerLipDepressorL,-0.01841945621412292,-0.15391017418658387,0.15391017418658387,True
Sadness,52,EyesLookRightR,0.010192114471242845,0.15350692148538128,0.15350692148538128,False
Sadness,53,DimplerL,-0.01751641455184683,-0.15316196804224894,0.15316196804224894,False
Sadness,54,DimplerR,-0.016718775728734037,-0.14687748007374118,0.14687748007374118,False
Sadness,55,LowerLipDepressorR,-0.01644194215893938,-0.14088865450577404,0.14088865450577404,True
Sadness,56,UpperLidRaiserL,-0.024061733994311395,-0.1344493376189248,0.1344493376189248,True
Sadness,57,LipCornerPullerL,-0.023759752780044083,-0.10525999248628674,0.10525999248628674,True
Sadness,58,LipCornerPullerR,-0.022203610192859276,-0.09616968016126407,0.09616968016126407,True
Sadness,59,UpperLipRaiserL,0.0133083216784729,0.07256741742686838,0.07256741742686838,True
Sadness,60,JawDrop,0.006786034741646324,0.03800632440072223,0.03800632440072223,True
Sadness,61,LidTightenerR,0.005569061366518746,0.029618761922587323,0.029618761922587323,True
Sadness,62,CheekSuckR,-4.503372646413349e-14,-5.762817557173923e-12,5.762817557173923e-12,False
Sadness,63,CheekSuckL,-5.2978004590962044e-14,-5.6963742717221275e-12,5.6963742717221275e-12,False
Surprise,1,LipFunnelerLT,0.15701631029448443,3.881479430992651,3.881479430992651,True
Surprise,2,LipFunnelerRT,0.15680538043365058,3.8679034079488166,3.8679034079488166,True
Surprise,3,LipPuckerR,0.28506243812705984,2.6588160979338795,2.6588160979338795,False
Surprise,4,LipPuckerL,0.27887621214763303,2.58419785458654,2.58419785458654,False
Surprise,5,CheekPuffR,0.02444507957275139,2.296867075958163,2.296867075958163,False
Surprise,6,EyesLookDownR,0.10219557579681939,2.266204448436052,2.266204448436052,False
Surprise,7,OuterBrowRaiserR,-0.3218479459374015,-2.0088433117599074,2.0088433117599074,True
Surprise,8,OuterBrowRaiserL,-0.31212951478877365,-1.9904415695101245,1.9904415695101245,True
Surprise,9,InnerBrowRaiserR,-0.3109604820190868,-1.97857438825568,1.97857438825568,True
Surprise,10,InnerBrowRaiserL,-0.29984278752400473,-1.9525808374047493,1.9525808374047493,True
Surprise,11,EyesLookDownL,0.07416952512846217,1.9468436202743904,1.9468436202743904,False
Surprise,12,CheekPuffL,0.01771820549956664,1.8649973668275972,1.8649973668275972,False
Surprise,13,LipTightenerL,0.10338960865470952,1.754312965927365,1.754312965927365,True
Surprise,14,LipTightenerR,0.09326447083675685,1.646279981944613,1.646279981944613,True
Surprise,15,UpperLidRaiserR,-0.35328931068361247,-1.6419135558306241,1.6419135558306241,True
Surprise,16,LidTightenerL,0.2823360497862098,1.568700288092408,1.568700288092408,True
Surprise,17,UpperLidRaiserL,-0.26968890850356825,-1.5069360803360194,1.5069360803360194,True
Surprise,18,BrowLowererL,0.17904280273701645,1.224969579435715,1.224969579435715,True
Surprise,19,LidTightenerR,0.19869194530698153,1.0567327304676448,1.0567327304676448,True
Surprise,20,BrowLowererR,0.13820474424989634,0.9788218386024149,0.9788218386024149,True
Surprise,21,CheekSuckR,-0.0075628718156180354,-0.9677957811555056,0.9677957811555056,False
Surprise,22,CheekSuckL,-0.008819534978385129,-0.9483062362827679,0.9483062362827679,False
Surprise,23,JawThrust,0.053959106427818634,0.7944830824593437,0.7944830824593437,False
Surprise,24,LipFunnelerLB,0.03968879116467315,0.7917780469391148,0.7917780469391148,True
Surprise,25,LipFunnelerRB,0.03870504873856019,0.7792516565383293,0.7792516565383293,True
Surprise,26,JawSidewaysLeft,0.01541486147546206,0.7234793380776751,0.7234793380776751,False
Surprise,27,JawDrop,-0.11261941441306705,-0.6307438969821705,0.6307438969821705,True
Surprise,28,CheekRaiserL,0.13248217610643465,0.6207837771400039,0.6207837771400039,True
Surprise,29,LowerLipDepressorL,0.07406956955532759,0.6189140558582226,0.6189140558582226,True
Surprise,30,CheekRaiserR,0.12495257670678588,0.603311416940631,0.603311416940631,True
Surprise,31,MouthRight,-0.004299687247092438,-0.591426253292613,0.591426253292613,False
Surprise,32,EyesClosedR,0.06032811098306791,0.571707872204073,0.571707872204073,False
Surprise,33,JawSidewaysRight,0.014890331247024095,0.5481917126599986,0.5481917126599986,False
Surprise,34,LowerLipDepressorR,0.060312458403825014,0.516808843645665,0.516808843645665,True
Surprise,35,EyesLookLeftL,0.04059710315783516,0.5001392471485264,0.5001392471485264,False
Surprise,36,EyesLookLeftR,0.05302731382610382,0.4958967830553564,0.4958967830553564,False
Surprise,37,EyesLookUpR,-0.04771592230096796,-0.4593329695867149,0.4593329695867149,False
Surprise,38,EyesLookUpL,-0.04757024577773288,-0.4586105190701496,0.4586105190701496,False
Surprise,39,EyesLookRightL,-0.042272889681976844,-0.45849809846904116,0.45849809846904116,False
Surprise,40,EyesLookRightR,-0.029179412388117203,-0.4394811085658914,0.4394811085658914,False
Surprise,41,EyesClosedL,0.03855596943433137,0.35578549386684133,0.35578549386684133,False
Surprise,42,DimplerL,-0.03723572040926191,-0.32558582137188496,0.32558582137188496,False
Surprise,43,LipsToward,0.013316114441734764,0.3154171426679859,0.3154171426679859,False
Surprise,44,DimplerR,-0.0357599639877152,-0.314157775860126,0.314157775860126,False
Surprise,45,LipSuckLB,-0.03518357164154137,-0.30006845392745285,0.30006845392745285,False
Surprise,46,NoseWrinklerL,0.04857863393622318,0.2814128997923004,0.2814128997923004,True
Surprise,47,LipSuckRB,-0.024670128744556114,-0.2367876503820723,0.2367876503820723,False
Surprise,48,NoseWrinklerR,0.041162638400633104,0.23492294992042925,0.23492294992042925,True
Surprise,49,LipSuckLT,-0.014752482885808316,-0.2037837533679673,0.2037837533679673,False
Surprise,50,UpperLipRaiserL,-0.03661010155646345,-0.19962701427523483,0.19962701427523483,True
Surprise,51,LipSuckRT,-0.013224042878068143,-0.19610926187326702,0.19610926187326702,False
Surprise,52,UpperLipRaiserR,-0.03519308469183072,-0.18342788904031596,0.18342788904031596,True
Surprise,53,MouthLeft,-0.0014469429085465823,-0.12125144200055785,0.12125144200055785,False
Surprise,54,LipCornerPullerR,-0.020683132184892192,-0.08958408968978947,0.08958408968978947,True
Surprise,55,LipStretcherR,-0.010136267487091462,-0.08927040307252242,0.08927040307252242,True
Surprise,56,LipCornerPullerL,-0.01788211142184453,-0.07922098059383956,0.07922098059383956,True
Surprise,57,LipStretcherL,-0.008393487531539385,-0.07783989856732687,0.07783989856732687,True
Surprise,58,ChinRaiserT,0.0125318149649511,0.06622405571959714,0.06622405571959714,True
Surprise,59,LipCornerDepressorR,-0.009140632560278094,-0.05656659517036125,0.05656659517036125,True
Surprise,60,ChinRaiserB,0.007317562172727773,0.03556978931140084,0.03556978931140084,True
Surprise,61,LipCornerDepressorL,0.005291282375808962,0.03176363795564787,0.03176363795564787,True
Surprise,62,LipPressorL,-0.0013241288320198902,-0.029885587553647473,0.029885587553647473,True
Surprise,63,LipPressorR,-0.0011956981227627809,-0.02678889121244534,0.02678889121244534,True
