subset,true_class,output_class,prefix_length,n_sequences,mean_probability
final_errors,Happiness,Neutral,20,0,
final_errors,Happiness,Sadness,20,0,
final_errors,Happiness,Surprise,20,0,
final_errors,Happiness,Anger,21,0,
final_errors,Happiness,Disgust,21,0,
final_errors,Happiness,Fear,21,0,
final_errors,Happiness,Happiness,21,0,
final_errors,Happiness,Neutral,21,0,
final_errors,Happiness,Sadness,21,0,
final_errors,Happiness,Surprise,21,0,
final_errors,Happiness,Anger,22,0,
final_errors,Happiness,Disgust,22,0,
final_errors,Happiness,Fear,22,0,
final_errors,Happiness,Happiness,22,0,
final_errors,Happiness,Neutral,22,0,
final_errors,Happiness,Sadness,22,0,
final_errors,Happiness,Surprise,22,0,
final_errors,Happiness,Anger,23,0,
final_errors,Happiness,Disgust,23,0,
final_errors,Happiness,Fear,23,0,
final_errors,Happiness,Happiness,23,0,
final_errors,Happiness,Neutral,23,0,
final_errors,Happiness,Sadness,23,0,
final_errors,Happiness,Surprise,23,0,
final_errors,Happiness,Anger,24,0,
final_errors,Happiness,Disgust,24,0,
final_errors,Happiness,Fear,24,0,
final_errors,Happiness,Happiness,24,0,
final_errors,Happiness,Neutral,24,0,
final_errors,Happiness,Sadness,24,0,
final_errors,Happiness,Surprise,24,0,
final_errors,Happiness,Anger,25,0,
final_errors,Happiness,Disgust,25,0,
final_errors,Happiness,Fear,25,0,
final_errors,Happiness,Happiness,25,0,
final_errors,Happiness,Neutral,25,0,
final_errors,Happiness,Sadness,25,0,
final_errors,Happiness,Surprise,25,0,
final_errors,Happiness,Anger,26,0,
final_errors,Happiness,Disgust,26,0,
final_errors,Happiness,Fear,26,0,
final_errors,Happiness,Happiness,26,0,
final_errors,Happiness,Neutral,26,0,
final_errors,Happiness,Sadness,26,0,
final_errors,Happiness,Surprise,26,0,
final_errors,Happiness,Anger,27,0,
final_errors,Happiness,Disgust,27,0,
final_errors,Happiness,Fear,27,0,
final_errors,Happiness,Happiness,27,0,
final_errors,Happiness,Neutral,27,0,
final_errors,Happiness,Sadness,27,0,
final_errors,Happiness,Surprise,27,0,
final_errors,Happiness,Anger,28,0,
final_errors,Happiness,Disgust,28,0,
final_errors,Happiness,Fear,28,0,
final_errors,Happiness,Happiness,28,0,
final_errors,Happiness,Neutral,28,0,
final_errors,Happiness,Sadness,28,0,
final_errors,Happiness,Surprise,28,0,
final_errors,Happiness,Anger,29,0,
final_errors,Happiness,Disgust,29,0,
final_errors,Happiness,Fear,29,0,
final_errors,Happiness,Happiness,29,0,
final_errors,Happiness,Neutral,29,0,
final_errors,Happiness,Sadness,29,0,
final_errors,Happiness,Surprise,29,0,
final_errors,Happiness,Anger,30,0,
final_errors,Happiness,Disgust,30,0,
final_errors,Happiness,Fear,30,0,
final_errors,Happiness,Happiness,30,0,
final_errors,Happiness,Neutral,30,0,
final_errors,Happiness,Sadness,30,0,
final_errors,Happiness,Surprise,30,0,
final_errors,Neutral,Anger,1,3,0.13544957333333332
final_errors,Neutral,Disgust,1,3,0.10173970666666667
final_errors,Neutral,Fear,1,3,0.16310488999999997
final_errors,Neutral,Happiness,1,3,0.09342440633333333
final_errors,Neutral,Neutral,1,3,0.24174196
final_errors,Neutral,Sadness,1,3,0.12818570333333332
final_errors,Neutral,Surprise,1,3,0.13635380666666666
final_errors,Neutral,Anger,2,3,0.13389899
final_errors,Neutral,Disgust,2,3,0.07215016666666667
final_errors,Neutral,Fear,2,3,0.159810058
final_errors,Neutral,Happiness,2,3,0.06553602466666666
final_errors,Neutral,Neutral,2,3,0.33429669666666667
final_errors,Neutral,Sadness,2,3,0.11369715866666667
final_errors,Neutral,Surprise,2,3,0.120610902
final_errors,Neutral,Anger,3,3,0.103063285
final_errors,Neutral,Disgust,3,3,0.05051129833333332
final_errors,Neutral,Fear,3,3,0.15536337
final_errors,Neutral,Happiness,3,3,0.047715299999999995
final_errors,Neutral,Neutral,3,3,0.45394968999999996
final_errors,Neutral,Sadness,3,3,0.08891526933333334
final_errors,Neutral,Surprise,3,3,0.10048178833333332
final_errors,Neutral,Anger,4,3,0.072371559
final_errors,Neutral,Disgust,4,3,0.03418593
final_errors,Neutral,Fear,4,3,0.14688424166666667
final_errors,Neutral,Happiness,4,3,0.03469152933333333
final_errors,Neutral,Neutral,4,3,0.5676561566666667
final_errors,Neutral,Sadness,4,3,0.06399846799999999
final_errors,Neutral,Surprise,4,3,0.08021211166666666
final_errors,Neutral,Anger,5,3,0.04404914533333334
final_errors,Neutral,Disgust,5,3,0.021179404
final_errors,Neutral,Fear,5,3,0.13149631333333334
final_errors,Neutral,Happiness,5,3,0.024845812666666665
final_errors,Neutral,Neutral,5,3,0.67811159
final_errors,Neutral,Sadness,5,3,0.040697936
final_errors,Neutral,Surprise,5,3,0.059619779000000005
final_errors,Neutral,Anger,6,3,0.028218168
final_errors,Neutral,Disgust,6,3,0.013253020999999999
final_errors,Neutral,Fear,6,3,0.11581567
final_errors,Neutral,Happiness,6,3,0.017643068333333334
final_errors,Neutral,Neutral,6,3,0.7550165533333333
final_errors,Neutral,Sadness,6,3,0.02575237333333333
final_errors,Neutral,Surprise,6,3,0.044301175
final_errors,Neutral,Anger,7,3,0.019444783833333333
final_errors,Neutral,Disgust,7,3,0.0087641636
final_errors,Neutral,Fear,7,3,0.10293257900000001
final_errors,Neutral,Happiness,7,3,0.013190132200000001
final_errors,Neutral,Neutral,7,3,0.80450168
final_errors,Neutral,Sadness,7,3,0.0171424275
final_errors,Neutral,Surprise,7,3,0.034024186000000005
final_errors,Neutral,Anger,8,3,0.014680867166666667
final_errors,Neutral,Disgust,8,3,0.006271204766666667
final_errors,Neutral,Fear,8,3,0.09480735733333334
final_errors,Neutral,Happiness,8,3,0.010442976500000001
final_errors,Neutral,Neutral,8,3,0.8337418433333333
final_errors,Neutral,Sadness,8,3,0.0123826741
final_errors,Neutral,Surprise,8,3,0.027673119666666666
final_errors,Neutral,Anger,9,3,0.011793470433333333
final_errors,Neutral,Disgust,9,3,0.004835584766666666
final_errors,Neutral,Fear,9,3,0.08861415333333333
final_errors,Neutral,Happiness,9,3,0.009036415800000001
final_errors,Neutral,Neutral,9,3,0.8532196333333332
final_errors,Neutral,Sadness,9,3,0.009458336733333333
final_errors,Neutral,Surprise,9,3,0.02304246683333333
final_errors,Neutral,Anger,10,3,0.010043377133333333
final_errors,Neutral,Disgust,10,3,0.004031081033333334
final_errors,Neutral,Fear,10,3,0.08344898966666665
final_errors,Neutral,Happiness,10,3,0.008665338100000001
final_errors,Neutral,Neutral,10,3,0.8662362866666667
final_errors,Neutral,Sadness,10,3,0.007628845333333333
final_errors,Neutral,Surprise,10,3,0.019946059999999998
final_errors,Neutral,Anger,11,3,0.0091491141
final_errors,Neutral,Disgust,11,3,0.0035851301
final_errors,Neutral,Fear,11,3,0.08029930466666667
final_errors,Neutral,Happiness,11,3,0.008878419050000001
final_errors,Neutral,Neutral,11,3,0.8733603833333333
final_errors,Neutral,Sadness,11,3,0.006525453233333333
final_errors,Neutral,Surprise,11,3,0.01820213966666667
final_errors,Neutral,Anger,12,3,0.008535513199999999
final_errors,Neutral,Disgust,12,3,0.003274103646666667
final_errors,Neutral,Fear,12,3,0.07866483366666667
final_errors,Neutral,Happiness,12,3,0.009156311
final_errors,Neutral,Neutral,12,3,0.8776871266666667
final_errors,Neutral,Sadness,12,3,0.005708077933333333
final_errors,Neutral,Surprise,12,3,0.016974090066666666
final_errors,Neutral,Anger,13,3,0.008155624566666667
final_errors,Neutral,Disgust,13,3,0.0030855539999999995
final_errors,Neutral,Fear,13,3,0.07765040933333334
final_errors,Neutral,Happiness,13,3,0.009741603066666667
final_errors,Neutral,Neutral,13,3,0.8798300499999999
final_errors,Neutral,Sadness,13,3,0.0051833731
final_errors,Neutral,Surprise,13,3,0.01635336483333333
final_errors,Neutral,Anger,14,3,0.007998961766666667
final_errors,Neutral,Disgust,14,3,0.003009666653333333
final_errors,Neutral,Fear,14,3,0.07725729333333332
final_errors,Neutral,Happiness,14,3,0.010489107066666664
final_errors,Neutral,Neutral,14,3,0.8803579666666667
final_errors,Neutral,Sadness,14,3,0.004819341333333334
final_errors,Neutral,Surprise,14,3,0.016067679833333334
final_errors,Neutral,Anger,15,3,0.0082330114
final_errors,Neutral,Disgust,15,3,0.0030414754000000002
final_errors,Neutral,Fear,15,3,0.07726370266666667
final_errors,Neutral,Happiness,15,3,0.011512789683333335
final_errors,Neutral,Neutral,15,3,0.8788707833333333
final_errors,Neutral,Sadness,15,3,0.004688855266666667
final_errors,Neutral,Surprise,15,3,0.016389405833333332
final_errors,Neutral,Anger,16,3,0.00859138989
final_errors,Neutral,Disgust,16,3,0.0030907717999999994
final_errors,Neutral,Fear,16,3,0.07770300466666667
final_errors,Neutral,Happiness,16,3,0.01257110695
final_errors,Neutral,Neutral,16,3,0.8765078433333334
final_errors,Neutral,Sadness,16,3,0.004678888856666666
final_errors,Neutral,Surprise,16,3,0.016856975433333334
final_errors,Neutral,Anger,17,3,0.008956025546666666
final_errors,Neutral,Disgust,17,3,0.0032007481133333334
final_errors,Neutral,Fear,17,3,0.07810719166666666
final_errors,Neutral,Happiness,17,3,0.014165802980000001
final_errors,Neutral,Neutral,17,3,0.8734804133333333
final_errors,Neutral,Sadness,17,3,0.0046870342
final_errors,Neutral,Surprise,17,3,0.017402799433333335
final_errors,Neutral,Anger,18,3,0.009399281933333333
final_errors,Neutral,Disgust,18,3,0.0032848260433333333
final_errors,Neutral,Fear,18,3,0.07690526933333333
final_errors,Neutral,Happiness,18,3,0.01536038849
final_errors,Neutral,Neutral,18,3,0.8727469633333333
final_errors,Neutral,Sadness,18,3,0.0046810257
final_errors,Neutral,Surprise,18,3,0.017622239999999997
final_errors,Neutral,Anger,19,3,0.00980017032
final_errors,Neutral,Disgust,19,3,0.00342412905
final_errors,Neutral,Fear,19,3,0.07425212366666667
final_errors,Neutral,Happiness,19,3,0.017987079933333334
final_errors,Neutral,Neutral,19,3,0.8721866333333333
final_errors,Neutral,Sadness,19,3,0.004726185779999999
final_errors,Neutral,Surprise,19,3,0.017623734266666666
final_errors,Neutral,Anger,20,3,0.010203120516666666
final_errors,Neutral,Disgust,20,3,0.003635700543333333
final_errors,Neutral,Fear,20,3,0.07358322666666667
final_errors,Neutral,Happiness,20,3,0.02120535183333333
final_errors,Neutral,Neutral,20,3,0.8684946899999999
final_errors,Neutral,Sadness,20,3,0.004796939013333334
final_errors,Neutral,Surprise,20,3,0.018080965466666668
final_errors,Neutral,Anger,21,3,0.010832227633333332
final_errors,Neutral,Disgust,21,3,0.0038568449333333337
final_errors,Neutral,Fear,21,3,0.07125076400000001
final_errors,Neutral,Happiness,21,3,0.02504732862
final_errors,Neutral,Neutral,21,3,0.8661519833333333
final_errors,Neutral,Sadness,21,3,0.004889284306666666
final_errors,Neutral,Surprise,21,3,0.017971598866666667
final_errors,Neutral,Anger,22,3,0.011766462166666667
final_errors,Neutral,Disgust,22,3,0.004133406910000001
final_errors,Neutral,Fear,22,3,0.068537299
final_errors,Neutral,Happiness,22,3,0.0309718034
final_errors,Neutral,Neutral,22,3,0.8615369599999999
final_errors,Neutral,Sadness,22,3,0.005053491856666667
final_errors,Neutral,Surprise,22,3,0.0180005691
final_errors,Neutral,Anger,23,3,0.013109144333333335
final_errors,Neutral,Disgust,23,3,0.004597584146666667
final_errors,Neutral,Fear,23,3,0.06749958733333333
final_errors,Neutral,Happiness,23,3,0.044434669233333335
final_errors,Neutral,Neutral,23,3,0.8467286533333334
final_errors,Neutral,Sadness,23,3,0.005404632746666666
final_errors,Neutral,Surprise,23,3,0.0182257222
final_errors,Neutral,Anger,24,3,0.014436771966666666
final_errors,Neutral,Disgust,24,3,0.005154279633333334
final_errors,Neutral,Fear,24,3,0.06579817283333333
final_errors,Neutral,Happiness,24,3,0.06679081346666667
final_errors,Neutral,Neutral,24,3,0.8237372500000001
final_errors,Neutral,Sadness,24,3,0.005768091733333334
final_errors,Neutral,Surprise,24,3,0.0183146315
final_errors,Neutral,Anger,25,3,0.015743162666666668
final_errors,Neutral,Disgust,25,3,0.005891892633333333
final_errors,Neutral,Fear,25,3,0.061304082
final_errors,Neutral,Happiness,25,3,0.10936728759999999
final_errors,Neutral,Neutral,25,3,0.7833633
final_errors,Neutral,Sadness,25,3,0.0061196722499999995
final_errors,Neutral,Surprise,25,3,0.018210594133333334
final_errors,Neutral,Anger,26,3,0.021894451333333332
final_errors,Neutral,Disgust,26,3,0.009626998666666666
final_errors,Neutral,Fear,26,3,0.056726055666666664
final_errors,Neutral,Happiness,26,3,0.14912232640000003
final_errors,Neutral,Neutral,26,3,0.7371167466666666
final_errors,Neutral,Sadness,26,3,0.0067990967
final_errors,Neutral,Surprise,26,3,0.0187143836
final_errors,Neutral,Anger,27,3,0.05027125599999999
final_errors,Neutral,Disgust,27,3,0.038083566000000006
final_errors,Neutral,Fear,27,3,0.051933745
final_errors,Neutral,Happiness,27,3,0.1925280288
final_errors,Neutral,Neutral,27,3,0.6375642
final_errors,Neutral,Sadness,27,3,0.009012424333333333
final_errors,Neutral,Surprise,27,3,0.020606750666666666
final_errors,Neutral,Anger,28,3,0.08824134866666666
final_errors,Neutral,Disgust,28,3,0.09271430766666666
final_errors,Neutral,Fear,28,3,0.04691911766666667
final_errors,Neutral,Happiness,28,3,0.22580651986666667
final_errors,Neutral,Neutral,28,3,0.5124487266666667
final_errors,Neutral,Sadness,28,3,0.011980357333333332
final_errors,Neutral,Surprise,28,3,0.021889635666666667
final_errors,Neutral,Anger,29,3,0.11810003499999999
final_errors,Neutral,Disgust,29,3,0.13307679066666667
final_errors,Neutral,Fear,29,3,0.048321304
final_errors,Neutral,Happiness,29,3,0.292319429
final_errors,Neutral,Neutral,29,3,0.36308172
final_errors,Neutral,Sadness,29,3,0.015871953333333334
final_errors,Neutral,Surprise,29,3,0.02922874266666667
final_errors,Neutral,Anger,30,3,0.10102395166666667
final_errors,Neutral,Disgust,30,3,0.16117928933333334
final_errors,Neutral,Fear,30,3,0.026916457666666668
final_errors,Neutral,Happiness,30,3,0.5306059373333333
final_errors,Neutral,Neutral,30,3,0.15141357533333333
final_errors,Neutral,Sadness,30,3,0.011811774999999998
final_errors,Neutral,Surprise,30,3,0.017049028666666667
final_errors,Sadness,Anger,1,6,0.12387712416666667
final_errors,Sadness,Disgust,1,6,0.2398135155
final_errors,Sadness,Fear,1,6,0.15651202966666666
final_errors,Sadness,Happiness,1,6,0.06999928158333334
final_errors,Sadness,Neutral,1,6,0.17591706016666664
final_errors,Sadness,Sadness,1,6,0.11888414266666665
final_errors,Sadness,Surprise,1,6,0.11499685333333336
final_errors,Sadness,Anger,2,6,0.08714084333333334
final_errors,Sadness,Disgust,2,6,0.29111444200000003
final_errors,Sadness,Fear,2,6,0.1701351796166667
final_errors,Sadness,Happiness,2,6,0.03563372163333333
final_errors,Sadness,Neutral,2,6,0.19745392881666665
final_errors,Sadness,Sadness,2,6,0.11312664283333333
final_errors,Sadness,Surprise,2,6,0.10539524903333335
final_errors,Sadness,Anger,3,6,0.0375124145
final_errors,Sadness,Disgust,3,6,0.33133039966666666
final_errors,Sadness,Fear,3,6,0.17852365008333335
final_errors,Sadness,Happiness,3,6,0.017449599016666668
final_errors,Sadness,Neutral,3,6,0.21188775513
final_errors,Sadness,Sadness,3,6,0.12957433363333334
final_errors,Sadness,Surprise,3,6,0.09372184173833335
final_errors,Sadness,Anger,4,6,0.02248449866666667
final_errors,Sadness,Disgust,4,6,0.3361536723333333
final_errors,Sadness,Fear,4,6,0.17929316448
final_errors,Sadness,Happiness,4,6,0.010061686908333332
final_errors,Sadness,Neutral,4,6,0.2136086673416667
final_errors,Sadness,Sadness,4,6,0.15475222106666667
final_errors,Sadness,Surprise,4,6,0.08364610053999999
final_errors,Sadness,Anger,5,6,0.02988115205
final_errors,Sadness,Disgust,5,6,0.34285188250000004
final_errors,Sadness,Fear,5,6,0.17442318515
final_errors,Sadness,Happiness,5,6,0.008948387678333333
final_errors,Sadness,Neutral,5,6,0.18987646004266667
final_errors,Sadness,Sadness,5,6,0.1817240620716667
final_errors,Sadness,Surprise,5,6,0.07229485317333334
final_errors,Sadness,Anger,6,6,0.06438128856666667
final_errors,Sadness,Disgust,6,6,0.36493591411666665
final_errors,Sadness,Fear,6,6,0.16362812381666667
final_errors,Sadness,Happiness,6,6,0.005401428418333333
final_errors,Sadness,Neutral,6,6,0.14579903073250003
final_errors,Sadness,Sadness,6,6,0.191720550005
final_errors,Sadness,Surprise,6,6,0.06413367710666666
final_errors,Sadness,Anger,7,6,0.05484872416666667
final_errors,Sadness,Disgust,7,6,0.43642189463333336
final_errors,Sadness,Fear,7,6,0.16599042238833334
final_errors,Sadness,Happiness,7,6,0.0020365973516666665
final_errors,Sadness,Neutral,7,6,0.11095036762550002
final_errors,Sadness,Sadness,7,6,0.17101895060999997
final_errors,Sadness,Surprise,7,6,0.058733019665000004
final_errors,Sadness,Anger,8,6,0.021397618724999998
final_errors,Sadness,Disgust,8,6,0.47966574391666666
final_errors,Sadness,Fear,8,6,0.17941087856166668
final_errors,Sadness,Happiness,8,6,0.0009527520283333334
final_errors,Sadness,Neutral,8,6,0.0824374929405
final_errors,Sadness,Sadness,8,6,0.16601665431833335
final_errors,Sadness,Surprise,8,6,0.07011889671
final_errors,Sadness,Anger,9,6,0.010697880776666667
final_errors,Sadness,Disgust,9,6,0.49086295405
final_errors,Sadness,Fear,9,6,0.2050065411016667
final_errors,Sadness,Happiness,9,6,0.0006519589766666667
final_errors,Sadness,Neutral,9,6,0.053047879363333335
final_errors,Sadness,Sadness,9,6,0.16574812998833333
final_errors,Sadness,Surprise,9,6,0.073984627875
final_errors,Sadness,Anger,10,6,0.0079660865
final_errors,Sadness,Disgust,10,6,0.4933956156833334
final_errors,Sadness,Fear,10,6,0.20175626229666666
final_errors,Sadness,Happiness,10,6,0.0005688253783333333
final_errors,Sadness,Neutral,10,6,0.05889020929183333
final_errors,Sadness,Sadness,10,6,0.16593318286999997
final_errors,Sadness,Surprise,10,6,0.07148982159833334
final_errors,Sadness,Anger,11,6,0.009915870253333332
final_errors,Sadness,Disgust,11,6,0.4989507289333333
final_errors,Sadness,Fear,11,6,0.14028448268666666
final_errors,Sadness,Happiness,11,6,0.001948368285
final_errors,Sadness,Neutral,11,6,0.11478458479233332
final_errors,Sadness,Sadness,11,6,0.16742506397166668
final_errors,Sadness,Surprise,11,6,0.06669091159666667
final_errors,Sadness,Anger,12,6,0.024675090275000002
final_errors,Sadness,Disgust,12,6,0.6210213769166667
final_errors,Sadness,Fear,12,6,0.11993211024666667
final_errors,Sadness,Happiness,12,6,0.001452484180666667
final_errors,Sadness,Neutral,12,6,0.009977789428333335
final_errors,Sadness,Sadness,12,6,0.1679317084833333
final_errors,Sadness,Surprise,12,6,0.05500941100166667
final_errors,Sadness,Anger,13,6,0.011434455249999998
final_errors,Sadness,Disgust,13,6,0.6554194496666667
final_errors,Sadness,Fear,13,6,0.11118673570166666
final_errors,Sadness,Happiness,13,6,0.0004959189348333333
final_errors,Sadness,Neutral,13,6,0.0009631644101666667
final_errors,Sadness,Sadness,13,6,0.16775105287666667
final_errors,Sadness,Surprise,13,6,0.052749257949333335
final_errors,Sadness,Anger,14,6,0.009750250149999999
final_errors,Sadness,Disgust,14,6,0.6600178911000001
final_errors,Sadness,Fear,14,6,0.10183347194833335
final_errors,Sadness,Happiness,14,6,0.0007341414756666668
final_errors,Sadness,Neutral,14,6,0.0012773488148333332
final_errors,Sadness,Sadness,14,6,0.170518764355
final_errors,Sadness,Surprise,14,6,0.05586808359833333
final_errors,Sadness,Anger,15,6,0.009810702550000001
final_errors,Sadness,Disgust,15,6,0.6631655868666667
final_errors,Sadness,Fear,15,6,0.09686713901333334
final_errors,Sadness,Happiness,15,6,0.0011389758766666665
final_errors,Sadness,Neutral,15,6,0.001822186886666667
final_errors,Sadness,Sadness,15,6,0.17534008331499998
final_errors,Sadness,Surprise,15,6,0.051855329060999995
final_errors,Sadness,Anger,16,6,0.010937244633333334
final_errors,Sadness,Disgust,16,6,0.66588643839
final_errors,Sadness,Fear,16,6,0.09019048046666667
final_errors,Sadness,Happiness,16,6,0.0016333891101666664
final_errors,Sadness,Neutral,16,6,0.0024015320246666668
final_errors,Sadness,Sadness,16,6,0.182839743225
final_errors,Sadness,Surprise,16,6,0.04611114700900001
final_errors,Sadness,Anger,17,6,0.012676632933333334
final_errors,Sadness,Disgust,17,6,0.6682103485166667
final_errors,Sadness,Fear,17,6,0.08006194390916667
final_errors,Sadness,Happiness,17,6,0.0021343490216666665
final_errors,Sadness,Neutral,17,6,0.0030024812745000004
final_errors,Sadness,Sadness,17,6,0.19436085356000002
final_errors,Sadness,Surprise,17,6,0.039553360729999994
final_errors,Sadness,Anger,18,6,0.014764290300000002
final_errors,Sadness,Disgust,18,6,0.6710095161216666
final_errors,Sadness,Fear,18,6,0.06565011511933333
final_errors,Sadness,Happiness,18,6,0.0026415809933333333
final_errors,Sadness,Neutral,18,6,0.0034239446655
final_errors,Sadness,Sadness,18,6,0.21151425003166668
final_errors,Sadness,Surprise,18,6,0.030996307565000002
final_errors,Sadness,Anger,19,6,0.014522550133333333
final_errors,Sadness,Disgust,19,6,0.6704538398333333
final_errors,Sadness,Fear,19,6,0.06232678238666667
final_errors,Sadness,Happiness,19,6,0.002529718710666667
final_errors,Sadness,Neutral,19,6,0.0028975215961666665
final_errors,Sadness,Sadness,19,6,0.21841767995333336
final_errors,Sadness,Surprise,19,6,0.02885195323666667
final_errors,Sadness,Anger,20,6,0.009899488433333332
final_errors,Sadness,Disgust,20,6,0.6651570749666667
final_errors,Sadness,Fear,20,6,0.08213549342399999
final_errors,Sadness,Happiness,20,6,0.0012150604209999998
final_errors,Sadness,Neutral,20,6,0.0016485589481666665
final_errors,Sadness,Sadness,20,6,0.20118473281500002
final_errors,Sadness,Surprise,20,6,0.03875957961666667
final_errors,Sadness,Anger,21,6,0.0083716233
final_errors,Sadness,Disgust,21,6,0.6623637202833333
final_errors,Sadness,Fear,21,6,0.09419193239833333
final_errors,Sadness,Happiness,21,6,0.0006721921753333333
final_errors,Sadness,Neutral,21,6,0.0010918506205
final_errors,Sadness,Sadness,21,6,0.18675922141666668
final_errors,Sadness,Surprise,21,6,0.046549504113333334
final_errors,Sadness,Anger,22,6,0.008583021833333334
final_errors,Sadness,Disgust,22,6,0.6602459093166667
final_errors,Sadness,Fear,22,6,0.09988231812666666
final_errors,Sadness,Happiness,22,6,0.0004525289298333333
final_errors,Sadness,Neutral,22,6,0.0007995951306666666
final_errors,Sadness,Sadness,22,6,0.177502757665
final_errors,Sadness,Surprise,22,6,0.05253386700733334
final_errors,Sadness,Anger,23,6,0.0110332105
final_errors,Sadness,Disgust,23,6,0.6569336549583333
final_errors,Sadness,Fear,23,6,0.10324103338833333
final_errors,Sadness,Happiness,23,6,0.0003677087776666667
final_errors,Sadness,Neutral,23,6,0.0006472420783333333
final_errors,Sadness,Sadness,23,6,0.1735276506433333
final_errors,Sadness,Surprise,23,6,0.05424946753499999
final_errors,Sadness,Anger,24,6,0.012772282816666668
final_errors,Sadness,Disgust,24,6,0.6549848288166666
final_errors,Sadness,Fear,24,6,0.10688813299
final_errors,Sadness,Happiness,24,6,0.0003263003906666667
final_errors,Sadness,Neutral,24,6,0.0005856447788333334
final_errors,Sadness,Sadness,24,6,0.171248169885
final_errors,Sadness,Surprise,24,6,0.05319462927833333
final_errors,Sadness,Anger,25,6,0.0172653942
final_errors,Sadness,Disgust,25,6,0.6504757744166667
final_errors,Sadness,Fear,25,6,0.11047704977
final_errors,Sadness,Happiness,25,6,0.000334629464
final_errors,Sadness,Neutral,25,6,0.0006340456883333333
final_errors,Sadness,Sadness,25,6,0.16871157699666664
final_errors,Sadness,Surprise,25,6,0.05210152196166667
final_errors,Sadness,Anger,26,6,0.02355673646666667
final_errors,Sadness,Disgust,26,6,0.6443839729333334
final_errors,Sadness,Fear,26,6,0.11569274911666666
final_errors,Sadness,Happiness,26,6,0.00040570126500000004
final_errors,Sadness,Neutral,26,6,0.0009926520293333334
final_errors,Sadness,Sadness,26,6,0.16608467816166667
final_errors,Sadness,Surprise,26,6,0.04888354467333333
final_errors,Sadness,Anger,27,6,0.033945825916666665
final_errors,Sadness,Disgust,27,6,0.6343174620500001
final_errors,Sadness,Fear,27,6,0.12164494428333333
final_errors,Sadness,Happiness,27,6,0.0005819947386666666
final_errors,Sadness,Neutral,27,6,0.0024749266316666666
final_errors,Sadness,Sadness,27,6,0.16150802466666667
final_errors,Sadness,Surprise,27,6,0.045526835715
final_errors,Sadness,Anger,28,6,0.05034333330833333
final_errors,Sadness,Disgust,28,6,0.61816299305
final_errors,Sadness,Fear,28,6,0.12868363048
final_errors,Sadness,Happiness,28,6,0.001001406165
final_errors,Sadness,Neutral,28,6,0.008072894828
final_errors,Sadness,Sadness,28,6,0.15047918024999998
final_errors,Sadness,Surprise,28,6,0.043256553201666666
final_errors,Sadness,Anger,29,6,0.06135740453333333
final_errors,Sadness,Disgust,29,6,0.6072904861666667
final_errors,Sadness,Fear,29,6,0.13910345126833332
final_errors,Sadness,Happiness,29,6,0.0018185614956666666
final_errors,Sadness,Neutral,29,6,0.03102386023883333
final_errors,Sadness,Sadness,29,6,0.11660372578333332
final_errors,Sadness,Surprise,29,6,0.04280250094666666
final_errors,Sadness,Anger,30,6,0.07028804191666667
final_errors,Sadness,Disgust,30,6,0.5962203835000001
final_errors,Sadness,Fear,30,6,0.14932339749666665
final_errors,Sadness,Happiness,30,6,0.002328449366666667
final_errors,Sadness,Neutral,30,6,0.0809971599475
final_errors,Sadness,Sadness,30,6,0.05882977308333332
final_errors,Sadness,Surprise,30,6,0.04201283565166667
final_errors,Surprise,Anger,1,2,0.275787335
final_errors,Surprise,Disgust,1,2,0.180264085
final_errors,Surprise,Fear,1,2,0.129763817
final_errors,Surprise,Happiness,1,2,0.042413345000000005
final_errors,Surprise,Neutral,1,2,0.0539926005
final_errors,Surprise,Sadness,1,2,0.0907712095
final_errors,Surprise,Surprise,1,2,0.227007606
final_errors,Surprise,Anger,2,2,0.36611866649999997
final_errors,Surprise,Disgust,2,2,0.1233753825
final_errors,Surprise,Fear,2,2,0.1148461844
final_errors,Surprise,Happiness,2,2,0.01237692015
final_errors,Surprise,Neutral,2,2,0.01716490225
final_errors,Surprise,Sadness,2,2,0.032937049499999996
final_errors,Surprise,Surprise,2,2,0.33318090100000003
final_errors,Surprise,Anger,3,2,0.38742811025
final_errors,Surprise,Disgust,3,2,0.1028816625
final_errors,Surprise,Fear,3,2,0.08591034705
final_errors,Surprise,Happiness,3,2,0.00386035663
final_errors,Surprise,Neutral,3,2,0.00511643255
final_errors,Surprise,Sadness,3,2,0.013855974
final_errors,Surprise,Surprise,3,2,0.4009471395
final_errors,Surprise,Anger,4,2,0.39631045314999996
final_errors,Surprise,Disgust,4,2,0.0931366765
final_errors,Surprise,Fear,4,2,0.05203973933
final_errors,Surprise,Happiness,4,2,0.001265004225
final_errors,Surprise,Neutral,4,2,0.0014405069550000001
final_errors,Surprise,Sadness,4,2,0.0075050076
final_errors,Surprise,Surprise,4,2,0.448302621
final_errors,Surprise,Anger,5,2,0.40029561215
final_errors,Surprise,Disgust,5,2,0.08933966125000001
final_errors,Surprise,Fear,5,2,0.033231836
final_errors,Surprise,Happiness,5,2,0.000536662355
final_errors,Surprise,Neutral,5,2,0.000516341205
final_errors,Surprise,Sadness,5,2,0.00514319865
final_errors,Surprise,Surprise,5,2,0.4709367
final_errors,Surprise,Anger,6,2,0.40369783155
final_errors,Surprise,Disgust,6,2,0.0855086372
final_errors,Surprise,Fear,6,2,0.024518289215
final_errors,Surprise,Happiness,6,2,0.00029875937
